Dst Port,Fwd Seg Size Min,Init Fwd Win Byts,Flow Pkts/s,Flow IAT Mean,Fwd IAT Max,Fwd Pkts/s,Fwd IAT Tot,Flow IAT Std,Bwd Seg Size Avg,Label
80,32,26883,0.1682021891,6294945.0,53253379.0,0.1401684909,107014064.0,13429419.0938542,0.0,DoS attacks-Slowloris
80,20,0,62500.0,32.0,32.0,62500.0,32.0,0.0,0.0,DoS attacks-Slowloris
80,32,26883,0.1672633461,6330278.29411765,53244991.0,0.1393861218,107614727.0,13470957.2876772,0.0,DoS attacks-Slowloris
80,32,26883,0.1684162795,6286942.88235294,53247454.0,0.1403468995,106878027.0,13422961.0743943,0.0,DoS attacks-Slowloris
80,32,26883,0.167662484,6315208.41176471,53247166.0,0.1397187367,107358539.0,13456384.3798138,0.0,DoS attacks-Slowloris
80,32,26883,0.1591671625,6675371.875,53248902.0,0.1310788397,106805946.0,13872490.9104519,0.0,DoS attacks-Slowloris
80,32,26883,0.1679634581,6303892.17647059,53247608.0,0.1399695484,107166154.0,13443444.0849412,0.0,DoS attacks-Slowloris
80,40,26883,0.9908066355,1513918.0,2015967.0,0.9908066355,3027836.0,710004.50477585,0.0,DoS attacks-Slowloris
80,40,26883,0.9873201761,1519264.0,2016286.0,0.9873201761,3038528.0,702895.253197801,0.0,DoS attacks-Slowloris
80,32,26883,0.159873275,6645888.75,53247580.0,0.1316603441,106334218.0,13836748.3535195,0.0,DoS attacks-Slowloris
80,32,26883,0.1600175937,6639894.875,53247617.0,0.1317791948,106238315.0,13829871.5315089,0.0,DoS attacks-Slowloris
80,32,26883,0.1687188076,6275669.82352941,53247672.0,0.1405990063,106686376.0,13408935.1153723,0.0,DoS attacks-Slowloris
80,40,26883,0.9882669652,1517808.5,2015995.0,0.9882669652,3035617.0,704542.104891184,0.0,DoS attacks-Slowloris
80,32,26883,0.1753301152,6020389.33333333,53247679.0,0.1476464128,108367006.0,13026040.2735916,0.0,DoS attacks-Slowloris
80,32,26883,0.167626215,6316574.82352941,53237303.0,0.1396885125,107381771.0,13453257.9995269,0.0,DoS attacks-Slowloris
80,32,26883,0.1574562013,6747908.25,53247651.0,0.1296698129,107966531.0,13963035.4000903,0.0,DoS attacks-Slowloris
80,32,26883,0.1667193716,6350932.82352941,53247518.0,0.1389328097,107965845.0,13502352.6386304,0.0,DoS attacks-Slowloris
80,32,26883,0.1687704671,6273748.88235294,53247509.0,0.1406420559,106653730.0,13406806.1780932,0.0,DoS attacks-Slowloris
80,32,26883,0.1674635077,6322712.0,53247730.0,0.139552923,107486102.0,13466563.4225352,0.0,DoS attacks-Slowloris
80,40,26883,0.9921642177,1511846.5,2015928.0,0.9921642177,3023693.0,712878.893841373,0.0,DoS attacks-Slowloris
80,32,26883,0.1672035759,6332541.17647059,53241450.0,0.1393363133,107653198.0,13484219.021953,0.0,DoS attacks-Slowloris
80,32,26883,0.1678132726,6309533.88235294,53247629.0,0.1398443938,107262063.0,13449697.6305617,0.0,DoS attacks-Slowloris
80,32,26883,0.1656381153,6392390.58823529,53225700.0,0.1380317628,108670637.0,13559321.2348608,0.0,DoS attacks-Slowloris
80,32,26883,0.1685173523,6283172.11764706,53247329.0,0.1404311269,106813925.0,13417125.2927208,0.0,DoS attacks-Slowloris
80,40,26883,0.9921839059,1511816.5,2015926.0,0.9921839059,3023633.0,712918.49182112,0.0,DoS attacks-Slowloris
80,32,26883,0.1685678687,6281289.17647059,53247419.0,0.1404732239,106781913.0,13415152.6984969,0.0,DoS attacks-Slowloris
80,40,26883,0.985665791,1521814.0,2015930.0,0.985665791,3043628.0,698785.548585544,0.0,DoS attacks-Slowloris
80,32,26883,0.1665421764,6357690.0,53261907.0,0.138785147,108080729.0,13520787.0102148,0.0,DoS attacks-Slowloris
80,32,26883,0.1661377426,6373166.70588235,53234558.0,0.1384481188,108343816.0,13537089.160176,0.0,DoS attacks-Slowloris
80,40,26883,0.9908495048,1513852.5,2015953.0,0.9908495048,3027705.0,710077.336774312,0.0,DoS attacks-Slowloris
80,40,26883,0.9908887777,1513792.5,2015954.0,0.9908887777,3027585.0,710163.603801617,0.0,DoS attacks-Slowloris
80,40,26883,0.9861975084,1520993.5,2013844.0,0.9861975084,3041987.0,696995.861322361,0.0,DoS attacks-Slowloris
80,20,0,111111.111111111,18.0,18.0,111111.111111111,18.0,0.0,0.0,DoS attacks-Slowloris
80,40,26883,0.9872938572,1519304.5,2016001.0,0.9872938572,3038609.0,702434.926683248,0.0,DoS attacks-Slowloris
80,32,26883,0.1571293118,6761946.5,53248166.0,0.1294006097,108191135.0,13977155.3640466,0.0,DoS attacks-Slowloris
80,32,26883,0.1676641129,6315147.05882353,53247393.0,0.1397200941,107357499.0,13456266.6433038,0.0,DoS attacks-Slowloris
80,32,26883,0.1667180544,6350983.0,53248158.0,0.138931712,107966710.0,13502775.0862683,0.0,DoS attacks-Slowloris
80,32,26883,0.168515822,6283229.17647059,53279173.0,0.1404298517,106814894.0,13421639.0707093,0.0,DoS attacks-Slowloris
80,32,26883,0.1683143646,6290749.64705882,53248660.0,0.1402619705,106942742.0,13427496.4801533,0.0,DoS attacks-Slowloris
80,32,26883,0.168523212,6282953.64705882,53247604.0,0.14043601,106810210.0,13417225.468113,0.0,DoS attacks-Slowloris
80,32,26883,0.1590439044,6680545.25,53249321.0,0.130977333,106888711.0,13878461.3208736,0.0,DoS attacks-Slowloris
80,20,0,105263.157894737,19.0,19.0,105263.157894737,19.0,0.0,0.0,DoS attacks-Slowloris
80,32,26883,0.1580649841,6721918.875,53247717.0,0.1301711634,107550689.0,13930426.3515702,0.0,DoS attacks-Slowloris
80,32,26883,0.1575029577,6745905.0625,53247632.0,0.1297083181,107934468.0,13960746.377566,0.0,DoS attacks-Slowloris
80,32,26883,0.1689721302,6266261.35294118,53247697.0,0.1408101085,106526441.0,13397088.1287858,0.0,DoS attacks-Slowloris
80,32,26883,0.1660799508,6375384.41176471,53247132.0,0.138399959,108381514.0,13533369.9708167,0.0,DoS attacks-Slowloris
80,32,26883,0.1666308272,6354307.58823529,53242906.0,0.1388590226,108023224.0,13504614.7819693,0.0,DoS attacks-Slowloris
80,32,26883,0.1666941403,6351894.11764706,53237626.0,0.1389117836,107982181.0,13501003.1376113,0.0,DoS attacks-Slowloris
80,32,26883,0.1676637428,6315161.0,53247498.0,0.1397197856,107357734.0,13456433.9127641,0.0,DoS attacks-Slowloris
80,32,26883,0.1680139456,6301997.88235294,53247141.0,0.1400116213,107133963.0,13441266.4620647,0.0,DoS attacks-Slowloris
80,40,26883,0.9868972936,1519915.0,2016007.0,0.9868972936,3039830.0,701580.034584794,0.0,DoS attacks-Slowloris
80,40,26883,0.9895330492,1515866.5,2015986.0,0.9895330492,3031733.0,707275.779707251,0.0,DoS attacks-Slowloris
80,32,26883,0.1675604605,6319053.58823529,53281541.0,0.1396337171,107423909.0,13467429.9575656,0.0,DoS attacks-Slowloris
80,32,26883,0.1688207855,6271878.94117647,53247508.0,0.1406839879,106621940.0,13404752.4999333,0.0,DoS attacks-Slowloris
80,32,26883,0.1671644251,6334024.29411765,53247665.0,0.1393036875,107678387.0,13481112.0173536,0.0,DoS attacks-Slowloris
80,40,26883,0.988229853,1517865.5,2015948.0,0.988229853,3035731.0,704395.026680697,0.0,DoS attacks-Slowloris
80,32,26883,0.1587263825,6693909.25,53247443.0,0.1307158444,107102547.0,13894946.4536872,0.0,DoS attacks-Slowloris
80,40,26883,0.9895395771,1515856.5,2015943.0,0.9895395771,3031713.0,707229.110659693,0.0,DoS attacks-Slowloris
80,32,26883,0.1661290991,6373498.29411765,53247445.0,0.1384409159,108349457.0,13531143.3256732,0.0,DoS attacks-Slowloris
80,32,26883,0.1681392128,6297302.76470588,53238828.0,0.1401160106,107054145.0,13431971.9351548,0.0,DoS attacks-Slowloris
80,40,26883,0.9882409213,1517848.5,2015861.0,0.9882409213,3035697.0,704296.031731331,0.0,DoS attacks-Slowloris
80,32,26883,0.1669661932,6341544.41176471,53247691.0,0.1391384943,107806252.0,13490006.5258034,0.0,DoS attacks-Slowloris
80,32,26883,0.166151632,6372633.94117647,53247579.0,0.1384596933,108334764.0,13531317.9705037,0.0,DoS attacks-Slowloris
80,32,26883,0.1590567136,6680007.25,53249356.0,0.1309878818,106880114.0,13878016.9392275,0.0,DoS attacks-Slowloris
80,32,26883,0.1661286912,6373513.94117647,53247435.0,0.138440576,108349725.0,13531251.5872943,0.0,DoS attacks-Slowloris
80,40,26883,0.9882295275,1517866.0,2015965.0,0.9882295275,3035732.0,704418.361204476,0.0,DoS attacks-Slowloris
80,40,26883,0.9908354328,1513874.0,2015988.0,0.9908354328,3027748.0,710096.428657404,0.0,DoS attacks-Slowloris
80,32,26883,0.1574558367,6747923.875,53247646.0,0.1296695126,107966770.0,13963236.8131414,0.0,DoS attacks-Slowloris
80,40,26883,0.9894152358,1516047.0,2006542.0,0.9894152358,3032094.0,693664.681276191,0.0,DoS attacks-Slowloris
80,32,26883,0.1687699006,6273769.94117647,53247615.0,0.1406415838,106654086.0,13406949.7824798,0.0,DoS attacks-Slowloris
80,32,26883,0.1662265849,6369760.47058824,53247681.0,0.1385221541,108285926.0,13526626.7442496,0.0,DoS attacks-Slowloris
80,32,26883,0.1575966854,6741893.0625,53247495.0,0.1297855056,107870282.0,13955768.0693962,0.0,DoS attacks-Slowloris
80,40,26883,0.9882536175,1517829.0,2015955.0,0.9882536175,3035658.0,704456.54497066,0.0,DoS attacks-Slowloris
80,40,26883,0.9738830535,1540226.0,2053508.0,0.9738830535,3080452.0,725890.365721987,0.0,DoS attacks-Slowloris
80,40,26883,0.9856479798,1521841.5,2016006.0,0.9856479798,3043683.0,698854.137943319,0.0,DoS attacks-Slowloris
80,32,26883,0.1692271693,6256817.58823529,53247753.0,0.1410226411,106365897.0,13387138.8163455,0.0,DoS attacks-Slowloris
80,20,0,666666.666666667,3.0,3.0,666666.666666667,3.0,0.0,0.0,DoS attacks-Slowloris
80,32,26883,0.1575198708,6745180.75,53247534.0,0.1297222465,107922878.0,13959300.813775,0.0,DoS attacks-Slowloris
80,40,26883,0.9742322076,1539674.0,2048763.0,0.9742322076,3079348.0,719960.568254957,0.0,DoS attacks-Slowloris
80,32,26883,0.1673645163,6326451.70588235,53247477.0,0.1394704302,107549677.0,13470885.4611584,0.0,DoS attacks-Slowloris
80,40,26883,0.9872334264,1519397.5,2015963.0,0.9872334264,3038795.0,702249.664706577,0.0,DoS attacks-Slowloris
80,32,26883,0.166570799,6356597.52941177,53247616.0,0.1388089992,108062140.0,13509377.6919426,0.0,DoS attacks-Slowloris
80,40,26883,0.9908625954,1513832.5,2015989.0,0.9908625954,3027665.0,710156.532733805,0.0,DoS attacks-Slowloris
80,20,0,125000.0,16.0,16.0,125000.0,16.0,0.0,0.0,DoS attacks-Slowloris
80,32,26883,0.1680137684,6302004.52941177,53247475.0,0.1400114737,107134076.0,13441302.886005,0.0,DoS attacks-Slowloris
80,32,26883,0.1652268766,6408300.82352941,53250137.0,0.1376890638,108941100.0,13583876.8483713,0.0,DoS attacks-Slowloris
80,32,26883,0.1665401178,6357768.58823529,53253172.0,0.1387834315,108082065.0,13519139.2668731,0.0,DoS attacks-Slowloris
80,32,26883,0.1653474375,6403628.29411765,53247329.0,0.1377895313,108861668.0,13581057.6625329,0.0,DoS attacks-Slowloris
80,40,26883,0.9882405957,1517849.0,2015917.0,0.9882405957,3035698.0,704374.520584043,0.0,DoS attacks-Slowloris
80,32,26883,0.1678135902,6309521.94117647,53247723.0,0.1398446585,107261870.0,13449784.7061501,0.0,DoS attacks-Slowloris
80,32,26883,0.1675353031,6320002.47058824,53257266.0,0.1396127526,107440029.0,13461130.3595589,0.0,DoS attacks-Slowloris
80,40,26883,0.993396233,1509971.5,2016077.0,0.993396233,3019943.0,715741.262091616,0.0,DoS attacks-Slowloris
80,40,26883,0.9921438741,1511877.5,2016054.0,0.9921438741,3023755.0,713013.244129799,0.0,DoS attacks-Slowloris
80,40,26883,0.9908550683,1513844.0,2015918.0,0.9908550683,3027688.0,710039.860114909,0.0,DoS attacks-Slowloris
80,32,26883,0.1665294865,6358174.47058824,53261261.0,0.1387745721,108088964.0,13522360.5309346,0.0,DoS attacks-Slowloris
80,40,26883,0.9863375806,1520777.5,2010341.0,0.9863375806,3041555.0,692347.341342841,0.0,DoS attacks-Slowloris
80,32,26883,0.1677138283,6313275.05882353,53247537.0,0.1397615236,107325674.0,13454265.2985411,0.0,DoS attacks-Slowloris
80,40,26883,0.9895343548,1515864.5,2015910.0,0.9895343548,3031729.0,707171.127903635,0.0,DoS attacks-Slowloris
80,32,26883,0.1683158708,6290693.35294118,53247533.0,0.1402632256,106941775.0,13427058.8308514,0.0,DoS attacks-Slowloris
80,40,26883,0.9895761349,1515800.5,2015995.0,0.9895761349,3031601.0,707381.845724429,0.0,DoS attacks-Slowloris
80,40,26883,0.9759957108,1536892.0,2046414.0,0.9759957108,3073784.0,720572.922727464,0.0,DoS attacks-Slowloris
80,32,26883,0.167813645,6309519.88235294,53247829.0,0.1398447041,107261836.0,13449793.0484533,0.0,DoS attacks-Slowloris
80,40,26883,0.9873698934,1519187.5,2016069.0,0.9873698934,3038375.0,702696.556192287,0.0,DoS attacks-Slowloris
80,32,26883,0.1661284275,6373524.05882353,53248731.0,0.1384403562,108349896.0,13540384.4602139,0.0,DoS attacks-Slowloris
80,32,26883,0.1672194431,6331940.29411765,53225766.0,0.1393495359,107642984.0,13480084.296769,0.0,DoS attacks-Slowloris
80,32,26883,0.1662773713,6367814.94117647,53215204.0,0.1385644761,108252852.0,13516956.3275832,0.0,DoS attacks-Slowloris
80,40,26883,0.9778159633,1534031.0,2049544.0,0.9778159633,3068062.0,729045.476179641,0.0,DoS attacks-Slowloris
80,40,26883,0.9770157055,1535287.5,2048952.0,0.9770157055,3070575.0,726431.302409595,0.0,DoS attacks-Slowloris
80,32,26883,0.1598758055,6645783.5625,53239781.0,0.131662428,106332524.0,13833167.4807469,0.0,DoS attacks-Slowloris
80,32,26883,0.168800551,6272630.76470588,53247826.0,0.1406671258,106634722.0,13407393.6177701,0.0,DoS attacks-Slowloris
80,32,26883,0.169176257,6258700.52941177,53247877.0,0.1409802142,106397907.0,13389183.1242788,0.0,DoS attacks-Slowloris
80,40,26883,0.9934547887,1509882.5,2016031.0,0.9934547887,3019765.0,715802.073274798,0.0,DoS attacks-Slowloris
80,32,26883,0.1677137674,6313277.35294118,53247481.0,0.1397614728,107325711.0,13454276.730639,0.0,DoS attacks-Slowloris
80,32,26883,0.167663104,6315185.05882353,53247471.0,0.1397192533,107358144.0,13456427.215778,0.0,DoS attacks-Slowloris
80,32,26883,0.1592017154,6673923.0625,53247756.0,0.131107295,106782767.0,13870808.2084015,0.0,DoS attacks-Slowloris
80,32,26883,0.2488817548,4285837.13333333,32768365.0,0.2022164258,64287542.0,8903693.66708361,0.0,DoS attacks-Slowloris
80,40,26883,0.9934926233,1509825.0,2015968.0,0.9934926233,3019650.0,715794.295100205,0.0,DoS attacks-Slowloris
80,40,26883,0.9850673638,1522738.5,2016044.0,0.9850673638,3045477.0,697639.328493241,0.0,DoS attacks-Slowloris
80,32,26883,0.1687695446,6273783.17647059,53247809.0,0.1406412871,106654312.0,13406929.9797482,0.0,DoS attacks-Slowloris
80,40,26883,0.9843963337,1523776.5,2015963.0,0.9843963337,3047553.0,696056.823516945,0.0,DoS attacks-Slowloris
80,40,26883,0.9896606849,1515671.0,2016029.0,0.9896606849,3031342.0,707613.069641877,0.0,DoS attacks-Slowloris
80,32,26883,0.159441035,6663905.5625,53247740.0,0.1313043818,106622487.0,13857373.9314083,0.0,DoS attacks-Slowloris
80,40,26883,0.9872538941,1519366.0,2015868.0,0.9872538941,3038732.0,702159.862145366,0.0,DoS attacks-Slowloris
80,32,26883,0.1666696822,6352826.23529412,53247790.0,0.1388914018,107998041.0,13504915.316538,0.0,DoS attacks-Slowloris
80,32,26883,0.1578304837,6731906.125,53247595.0,0.1299780454,107710489.0,13942593.0281558,0.0,DoS attacks-Slowloris
80,32,26883,0.1681138718,6298252.0,53247577.0,0.1400948932,107070283.0,13435446.2950151,0.0,DoS attacks-Slowloris
80,40,26883,0.9843491762,1523849.5,2015955.0,0.9843491762,3047699.0,695942.272218393,0.0,DoS attacks-Slowloris
80,40,26883,0.9934640003,1509868.5,2016000.0,0.9934640003,3019737.0,715778.031644238,0.0,DoS attacks-Slowloris
80,40,26883,0.9764935224,1536108.5,2045128.0,0.9764935224,3072217.0,719862.280412372,0.0,DoS attacks-Slowloris
80,40,26883,0.9934327473,1509916.0,2015999.0,0.9934327473,3019832.0,715709.442286463,0.0,DoS attacks-Slowloris
80,32,26883,0.1668667832,6345322.35294118,53247498.0,0.1390556527,107870477.0,13494514.7156885,0.0,DoS attacks-Slowloris
80,32,26883,0.1592049746,6673786.4375,53264242.0,0.131109979,106780582.0,13870496.8464476,0.0,DoS attacks-Slowloris
80,40,26883,0.9908429596,1513862.5,2016023.0,0.9908429596,3027725.0,710162.189588055,0.0,DoS attacks-Slowloris
80,32,26883,0.1691995192,6257840.05882353,53247853.0,0.1409995994,106383278.0,13389472.3943323,0.0,DoS attacks-Slowloris
80,32,26883,0.1687189673,6275663.88235294,53247786.0,0.1405991394,106686285.0,13408963.0216067,0.0,DoS attacks-Slowloris
80,40,26883,0.9908603046,1513836.0,2015990.0,0.9908603046,3027672.0,710152.997199899,0.0,DoS attacks-Slowloris
80,32,26883,0.1663477903,6365119.29411765,53244363.0,0.1386231586,108207026.0,13523941.7935048,0.0,DoS attacks-Slowloris
80,32,26883,0.159921075,6643902.3125,53247861.0,0.1316997088,106302435.0,13834058.1278163,0.0,DoS attacks-Slowloris
80,32,26883,0.1570192326,6766687.0,53230293.0,0.1293099563,108266984.0,13984827.9517152,0.0,DoS attacks-Slowloris
80,32,26883,0.1579238784,6727924.9375,53247789.0,0.1300549587,107646786.0,13937725.1635182,0.0,DoS attacks-Slowloris
80,32,26883,0.1666208382,6354688.52941176,53247572.0,0.1388506985,108029692.0,13507058.871126,0.0,DoS attacks-Slowloris
80,40,26883,0.9855958453,1521922.0,2015994.0,0.9855958453,3043844.0,698723.3231888,0.0,DoS attacks-Slowloris
80,32,26883,0.1663741193,6364112.0,53247871.0,0.1386450995,108189901.0,13519991.3554086,0.0,DoS attacks-Slowloris
80,32,26883,0.1576190855,6740934.9375,53247566.0,0.1298039527,107854946.0,13954129.5286204,0.0,DoS attacks-Slowloris
80,40,26883,0.9872460968,1519378.0,2015836.0,0.9872460968,3038756.0,702097.636748622,0.0,DoS attacks-Slowloris
80,32,26883,0.1649593285,6418694.47058824,53247444.0,0.137466107,109117804.0,13601427.5642229,0.0,DoS attacks-Slowloris
80,40,26883,0.9860840531,1521168.5,2014977.0,0.9860840531,3042337.0,698350.677915115,0.0,DoS attacks-Slowloris
80,32,26883,0.1659810007,6379185.11764706,53247461.0,0.1383175006,108446146.0,13548054.9210991,0.0,DoS attacks-Slowloris
80,32,26883,0.1679634753,6303891.52941177,53248039.0,0.1399695628,107166154.0,13443709.7252833,0.0,DoS attacks-Slowloris
80,32,26883,0.1660303936,6377287.35294118,53222710.0,0.1383586613,108413882.0,13538217.2127935,0.0,DoS attacks-Slowloris
80,32,26883,0.1686176541,6279434.58823529,53247813.0,0.1405147118,106750387.0,13413188.2107489,0.0,DoS attacks-Slowloris
80,32,26883,0.1646627771,6430254.29411765,53229710.0,0.1372189809,109314310.0,13613715.3891699,0.0,DoS attacks-Slowloris
80,32,26883,0.1672144939,6332127.70588235,53247560.0,0.1393454116,107646169.0,13487649.7315221,0.0,DoS attacks-Slowloris
80,32,26883,0.1674140152,6324581.17647059,53247515.0,0.1395116794,107517877.0,13468502.3533637,0.0,DoS attacks-Slowloris
80,32,26883,0.1681708867,6296116.70588235,53242592.0,0.1401424056,107033981.0,13429953.2982845,0.0,DoS attacks-Slowloris
80,32,26883,0.1671642248,6334031.88235294,53247879.0,0.1393035207,107678541.0,13481170.0020282,0.0,DoS attacks-Slowloris
80,40,26883,0.9869635277,1519813.0,2015915.0,0.9869635277,3039626.0,701594.176720417,0.0,DoS attacks-Slowloris
80,32,26883,0.1674145119,6324562.41176471,53247494.0,0.1395120933,107517558.0,13468479.5040932,0.0,DoS attacks-Slowloris
80,32,26883,0.1681146726,6298222.0,53247267.0,0.1400955605,107069772.0,13435396.4511875,0.0,DoS attacks-Slowloris
80,40,26883,0.9921757024,1511829.0,2015988.0,0.9921757024,3023658.0,712988.495392457,0.0,DoS attacks-Slowloris
80,40,26883,0.9902245037,1514808.0,2008602.0,0.9902245037,3029616.0,698330.17181846,0.0,DoS attacks-Slowloris
80,40,26883,0.989577767,1515798.0,2015942.0,0.989577767,3031596.0,707310.427939529,0.0,DoS attacks-Slowloris
80,40,26883,0.9758664963,1537095.5,2050945.0,0.9758664963,3074191.0,726692.931918634,0.0,DoS attacks-Slowloris
80,32,26883,0.1679863785,6303032.05882353,53278270.0,0.1399886488,107151543.0,13444553.259165,0.0,DoS attacks-Slowloris
80,40,26883,0.9934679482,1509862.5,2016024.0,0.9934679482,3019725.0,715820.458051109,0.0,DoS attacks-Slowloris
80,32,26883,0.1587269397,6693885.75,53247546.0,0.1307163033,107102170.0,13894791.8207475,0.0,DoS attacks-Slowloris
80,32,26883,0.1681641859,6296367.58823529,53247821.0,0.1401368216,107038247.0,13433237.2907434,0.0,DoS attacks-Slowloris
80,32,26883,0.1647286343,6427683.52941177,53247561.0,0.1372738619,109270606.0,13607751.0309816,0.0,DoS attacks-Slowloris
80,40,26883,0.9921881718,1511810.0,2016026.0,0.9921881718,3023620.0,713069.105565512,0.0,DoS attacks-Slowloris
80,40,26883,0.9934189307,1509937.0,2016004.0,0.9934189307,3019874.0,715686.814869465,0.0,DoS attacks-Slowloris
80,40,26883,0.9757604833,1537262.5,2044906.0,0.9757604833,3074525.0,717916.322550546,0.0,DoS attacks-Slowloris
80,32,26883,0.1572235956,6757891.5,53247578.0,0.1294782552,108126251.0,13976417.1712441,0.0,DoS attacks-Slowloris
80,32,26883,0.1677189571,6313082.0,53247844.0,0.1397657976,107322392.0,13454460.784989,0.0,DoS attacks-Slowloris
80,32,26883,0.1685675183,6281302.23529412,53247460.0,0.1404729319,106782136.0,13415122.3402035,0.0,DoS attacks-Slowloris
80,32,26883,0.1665225014,6358441.17647059,53247416.0,0.1387687511,108093483.0,13511368.4079312,0.0,DoS attacks-Slowloris
80,40,26883,0.9895461051,1515846.5,2015972.0,0.9895461051,3031693.0,707284.264988625,0.0,DoS attacks-Slowloris
80,32,26883,0.1689812577,6265922.88235294,53227289.0,0.1408177148,106520687.0,13391197.3543496,0.0,DoS attacks-Slowloris
80,32,26883,0.1588694372,6687881.6875,53247550.0,0.1308336542,107006096.0,13888083.6555456,0.0,DoS attacks-Slowloris
80,32,26883,0.1662257129,6369793.88235294,53247681.0,0.1385214275,108286494.0,13536478.7566477,0.0,DoS attacks-Slowloris
80,32,26883,0.1598730946,6645896.25,53247580.0,0.1316601956,106334337.0,13836746.6140181,0.0,DoS attacks-Slowloris
80,32,26883,0.1663740578,6364114.35294118,53247771.0,0.1386450482,108189938.0,13519787.3102387,0.0,DoS attacks-Slowloris
80,32,26883,0.1660796198,6375397.11764706,53247340.0,0.1383996832,108381742.0,13533502.3894272,0.0,DoS attacks-Slowloris
80,40,26883,0.9934774891,1509848.0,2016056.0,0.9934774891,3019696.0,715886.21898176,0.0,DoS attacks-Slowloris
80,32,26883,0.1660789272,6375423.70588235,53247378.0,0.138399106,108382201.0,13533491.2911388,0.0,DoS attacks-Slowloris
80,32,26883,0.1661894966,6371182.0,53267575.0,0.1384912472,108310093.0,13531060.0697087,0.0,DoS attacks-Slowloris
80,40,26883,0.9921084388,1511931.5,2016066.0,0.9921084388,3023863.0,712953.847160179,0.0,DoS attacks-Slowloris
80,32,26883,0.1683193381,6290563.76470588,53247503.0,0.1402661151,106939582.0,13427315.7925195,0.0,DoS attacks-Slowloris
80,32,26883,0.1594890885,6661897.75,53247520.0,0.1313439553,106590362.0,13855633.0950181,0.0,DoS attacks-Slowloris
80,32,26883,0.1672144504,6332129.35294118,53247530.0,0.1393453753,107646186.0,13478971.6227298,0.0,DoS attacks-Slowloris
80,40,26883,0.9895611197,1515823.5,2015936.0,0.9895611197,3031647.0,707265.880212315,0.0,DoS attacks-Slowloris
80,32,26883,0.1675630405,6318956.29411765,53247699.0,0.1396358671,107422230.0,13471090.5993741,0.0,DoS attacks-Slowloris
80,32,26883,0.1661285302,6373520.11764706,53247357.0,0.1384404418,108349841.0,13531208.34929,0.0,DoS attacks-Slowloris
80,40,26883,0.9921340307,1511892.5,2016065.0,0.9921340307,3023785.0,713007.587275549,0.0,DoS attacks-Slowloris
80,32,26883,0.1671648039,6334009.94117647,53247621.0,0.1393040032,107678156.0,13481108.8826415,0.0,DoS attacks-Slowloris
80,40,26883,0.9921665146,1511843.0,2015980.0,0.9921665146,3023686.0,712957.382694085,0.0,DoS attacks-Slowloris
80,40,26883,0.9843714624,1523815.0,2015898.0,0.9843714624,3047630.0,695910.45241324,0.0,DoS attacks-Slowloris
80,32,26883,0.1672966408,6329018.47058823,53252344.0,0.1394138673,107593312.0,13470542.2877396,0.0,DoS attacks-Slowloris
80,32,26883,0.1681841534,6295620.05882353,53240356.0,0.1401534611,107025540.0,13429358.3301313,0.0,DoS attacks-Slowloris
80,32,26883,0.1683154804,6290707.94117647,53247520.0,0.1402629004,106942033.0,13427243.5068208,0.0,DoS attacks-Slowloris
80,32,26883,0.167214337,6332133.64705882,53247626.0,0.1393452808,107646258.0,13478976.4785566,0.0,DoS attacks-Slowloris
80,32,26883,0.1576785225,6738393.9375,53247208.0,0.1298529009,107814290.0,13951430.1289872,0.0,DoS attacks-Slowloris
80,40,26883,0.9844095774,1523756.0,2015988.0,0.9844095774,3047512.0,696121.170234033,0.0,DoS attacks-Slowloris
80,32,26883,0.16816694,6296264.47058824,53247865.0,0.1401391167,107036493.0,13433468.9162485,0.0,DoS attacks-Slowloris
80,40,26883,0.9873130276,1519275.0,2015304.0,0.9873130276,3038550.0,701490.939130364,0.0,DoS attacks-Slowloris
80,40,26883,0.9875080235,1518975.0,2015979.0,0.9875080235,3037950.0,702869.797353678,0.0,DoS attacks-Slowloris
80,32,26883,0.1662760949,6367863.82352941,53247460.0,0.1385634124,108253672.0,13524327.3942933,0.0,DoS attacks-Slowloris
80,32,26883,0.1669176227,6343389.70588235,53247166.0,0.1390980189,107837616.0,13491973.4673529,0.0,DoS attacks-Slowloris
80,32,26883,0.1677637077,6311398.0,53247643.0,0.1398030898,107293764.0,13452127.2800039,0.0,DoS attacks-Slowloris
80,40,26883,0.9875564594,1518900.5,2010962.0,0.9875564594,3037801.0,695880.046821649,0.0,DoS attacks-Slowloris
80,40,26883,0.9870745873,1519642.0,2015986.0,0.9870745873,3039284.0,701936.416402512,0.0,DoS attacks-Slowloris
80,40,26883,0.9909061242,1513766.0,2016002.0,0.9909061242,3027532.0,710268.962712014,0.0,DoS attacks-Slowloris
80,40,26883,0.992167499,1511841.5,2015950.0,0.992167499,3023683.0,712917.077607557,0.0,DoS attacks-Slowloris
80,40,26883,0.9729001895,1541782.0,2056539.0,0.9729001895,3083564.0,727976.330726487,0.0,DoS attacks-Slowloris
80,32,26883,0.1748791672,6035913.66666667,53223663.0,0.1472666671,108646443.0,13033424.4339866,0.0,DoS attacks-Slowloris
80,40,26883,0.9908802683,1513805.5,2015925.0,0.9908802683,3027611.0,710104.206831997,0.0,DoS attacks-Slowloris
80,32,26883,0.166718845,6350952.88235294,53247443.0,0.1389323709,107966185.0,13502660.6942635,0.0,DoS attacks-Slowloris
